Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Date,,,,,
2000-06-28,93.22735595703125,94.13801389950547,93.06724027483797,93.26738487757956,5347700
2000-06-29,92.34671783447266,93.34744082791082,91.91640694729426,92.70697811211039,6345700
2000-06-30,93.04720306396484,93.24734761776989,92.15655979953239,92.18658148260315,7420200
2000-07-03,94.328125,94.42819727349884,92.98715653511564,93.14727217271377,1436600
2000-07-05,92.62691497802734,93.92785479513446,92.46679930822954,93.74772466661194,2748200
2000-07-06,93.3474349975586,93.80776754578841,92.36672652524291,92.82705907347273,5963200
2000-07-07,94.84854888916016,95.28886711569771,93.66769546344577,93.94789797124241,3034800
2000-07-10,94.68843841552734,95.36893025787101,94.48829375601449,94.70845288147862,2816100
2000-07-11,94.88854217529297,95.50899035235142,94.24807954091006,94.44822411415473,5431600
2000-07-12,95.50901794433594,96.14948076374473,95.2288154608446,95.60909025986857,5883000
2000-07-13,95.92932891845703,96.3096037462164,95.54905409069765,96.05942293847997,5356000
2000-07-14,96.86992645263672,96.86992645263672,95.85919684812058,96.349550814668,5341900
2000-07-17,96.70988464355469,97.34034022432289,96.50974001473938,96.69987741211392,4208300
2000-07-18,95.91929626464844,96.46969389579665,95.64910106390295,96.46969389579665,4262100
2000-07-19,95.14876556396484,96.00938754950344,94.94862091616517,95.72918504258391,8506800
2000-07-20,96.46971893310547,96.46971893310547,95.30887999158678,95.42896677864043,4538900
2000-07-21,94.58834838867188,95.90930289431138,94.58834838867188,95.90930289431138,5656900
2000-07-24,94.0479507446289,95.33888345861668,93.86782059849108,94.86854363259012,5628500
2000-07-25,94.3481674194336,94.68841325017826,94.00792158868892,94.62836986828214,4757100
2000-07-26,93.42756652832031,94.24815997897608,93.27745797027352,94.12807313253865,12062500
2000-07-27,93.10728454589844,93.90786308885544,92.6669663472721,93.46754489022909,7652600
2000-07-28,91.0057373046875,93.44750109425686,90.63546984479379,93.32741435050754,6229500
2000-07-31,91.58621978759766,92.30674074746511,90.98578565437477,91.5461908453828,5265500
2000-08-01,92.14657592773438,92.68696635997782,91.6662288768513,91.9864602441067,3946600
2000-08-02,92.60691833496094,93.12729436191339,91.98646999513302,92.14658569573376,7439800
2000-08-03,93.24734497070312,93.38744615438952,91.3459717635306,91.50608740202934,4607100
2000-08-04,93.74772644042969,93.96788549056733,93.12727820822359,93.70769752222283,3686600
2000-08-07,94.8685302734375,95.06867485207346,93.74772063307621,93.96787966957575,4159800
2000-08-08,95.22880554199219,95.30886338607961,94.46825602316164,94.46825602316164,3658700
2000-08-09,94.42819213867188,95.56901599452273,94.38816323144904,95.51897986049418,5383800
2000-08-10,93.96788024902344,94.69840796554939,93.68767783720526,94.48825615668576,4193400
2000-08-11,94.40821075439453,94.78848550621423,93.22735757769127,93.9078492388423,5089400
2000-08-14,95.60905456542969,95.78918466613909,94.18802821538875,94.64836069497947,2966700
2000-08-15,95.529052734375,95.94935654904542,95.14877785443511,95.64913953856654,5564600
2000-08-16,95.18878173828125,96.02938914639896,94.68842018583022,95.62909990443814,5191600
2000-08-17,96.18948364257812,96.34959930407223,95.00863063905916,95.22878967361355,5652200
2000-08-18,95.86930084228516,96.3096191342539,95.56908382503374,96.3096191342539,4626400
2000-08-21,96.3896713256836,96.52977259214533,95.68916499337485,96.0894543261227,2380600
2000-08-22,96.22947692871094,96.90996823810698,96.12940467732918,96.42962143147449,3075300
2000-08-23,96.60981750488281,96.8900200002357,95.60909430719394,95.94934019440817,5483200
2000-08-24,96.90999603271484,97.03008276881486,96.38962017628143,96.80992375263149,4529000
2000-08-25,96.86992645263672,97.1100998240069,96.66978197649492,96.80988310979419,2822200
2000-08-28,97.2002182006836,97.93074593965711,96.86997963375035,96.86997963375035,5518700
2000-08-29,97.22027587890625,97.27031204765504,96.64986355517,96.9901095026618,3561900
2000-08-30,96.28958892822266,97.03012411640479,96.28958892822266,96.91003732913201,3964800
2000-08-31,97.57050323486328,98.05085032771184,96.64983797357021,96.74991028458034,4863100
2000-09-01,97.67059326171875,98.37109956584993,97.35036180840164,98.15094044169442,3191200
2000-09-05,96.89002227783203,97.48044897834764,96.58980531146817,97.27029710189294,3470800
2000-09-06,95.78923797607422,97.32034468421665,95.76922350930111,96.8299902482756,4322200
2000-09-07,96.60981750488281,96.75992598453614,95.95934742638505,96.22954268976105,4265500
2000-09-08,95.9493408203125,96.38965903016792,95.63911662700528,96.24955778157756,3518200
2000-09-11,95.80921936035156,96.82995681332378,95.22880002434776,95.90929165966257,3937500
2000-09-12,95.10873413085938,96.2295441290345,95.06870520235313,95.90931270098446,4769100
2000-09-13,95.3589096069336,95.64911932239178,94.56833831309923,94.78849740758474,7691600
2000-09-14,95.83927917480469,96.02941661913185,94.88859195316884,95.98938768348403,3397100
2000-09-15,93.74251556396484,95.18717761888895,93.74251556396484,95.14704811736328,4085700
2000-09-18,92.87970733642578,94.36449851009083,92.58876852536979,93.98326834387953,5109300
2000-09-19,93.7224349975586,93.94314721870462,92.90981272879363,93.18068681838194,6588200
2000-09-20,93.03016662597656,93.76252963295342,91.91657356057341,93.5418174938645,6508100
2000-09-21,91.6156005859375,93.46155662052057,91.57547110692484,92.75929073779875,5972300
2000-09-22,93.28097534179688,93.30104008159937,91.44505164986863,91.57547245858485,7791300
2000-09-25,92.6188735961914,93.78262894033766,92.27777289187267,93.70236995108618,9726300
2000-09-26,91.43502044677734,93.10039387163636,91.43502044677734,92.69909907046551,5302400
2000-09-27,91.91659545898438,92.43827882111788,91.25445888396877,92.17743714005113,7186200
2000-09-28,93.10041809082031,93.95316976514356,91.74604778454221,91.93666286468506,7036400
2000-09-29,92.21755981445312,93.72241555555061,92.21755981445314,93.40137966411648,9333600
2000-10-02,92.3580322265625,93.04023363775154,91.90657541033447,92.63893868999328,5517800
2000-10-03,91.49523162841797,93.5819649813468,91.35477842197083,92.79943997399849,9347200
2000-10-04,92.25770568847656,92.61887113049322,91.01369138819697,91.73602227223029,6148900
2000-10-05,92.5787353515625,93.00009500530822,92.01692247990152,92.07711671615091,4566900
2000-10-06,90.5722427368164,92.86965562856773,89.72952359748403,92.37806946395717,10014900
2000-10-09,89.89007568359375,90.73279514312745,89.48878070286342,90.73279514312745,4508000
2000-10-10,88.40525817871094,90.69263889418372,88.40525817871094,89.95024339881097,6104700
2000-10-11,87.66287994384766,89.00721799746124,86.75996632574896,88.36514609125774,10346000
2000-10-12,85.4758071899414,88.34506550641126,85.25509501175141,88.1444180716931,12336900
2000-10-13,88.32498168945312,88.38517590686983,85.3152708186176,85.35540029689541,11778800
2000-10-16,88.7262954711914,88.75639258634446,87.76318778629381,88.22467688530725,5659000
2000-10-17,86.51917266845703,88.96707133857572,86.2984604932824,88.88681236578493,7831700
2000-10-18,86.19817352294922,87.40205862801834,83.5696910435483,85.15480643188931,10897300
2000-10-19,89.44866180419922,89.53895318556282,87.6027046740991,87.86354644248281,8767300
2000-10-20,89.82988739013672,90.65254215515695,88.8467146221857,88.8467146221857,7373500
2000-10-23,90.23116302490234,90.55219896183772,89.2078609759208,89.84993284979157,5290000
2000-10-24,89.62924194335938,91.13409825537012,89.24801167765,90.51209097973901,5750700
2000-10-25,87.52242279052734,89.60915639213552,87.40203431351149,89.08747299173348,9137600
2000-10-26,87.76318359375,88.38519061053242,86.0576804832176,88.04408998842594,9345800
2000-10-27,89.42853546142578,89.42853546142578,87.72303276584104,88.52562226964562,9762900
2000-10-30,90.23116302490234,90.59232845395465,88.70624232445924,88.8868250389854,10154100
2000-10-31,91.7861557006836,92.25767710388965,89.93016719870235,90.5421417858421,7752400
2000-11-01,91.47517395019531,91.97679258339446,90.6725841370767,91.33472073289956,6753600
2000-11-02,91.62568664550781,92.39817956915876,91.50529813792583,91.91662553883089,11395100
2000-11-03,91.67581939697266,92.29782648852576,91.41497771341812,92.11724378452647,5187100
2000-11-06,92.31788635253906,92.64895462570074,91.83633250066752,91.91659147597944,4042500
2000-11-07,92.29777526855469,92.45829313858695,91.53531538590141,91.90651296035104,5231300
2000-11-08,90.25125122070312,92.49850336314839,90.25125122070312,92.49850336314839,6123300
2000-11-09,89.91012573242188,90.67258607114806,88.12436336014213,89.89006098666593,10635300
2000-11-10,87.72307586669922,89.54896788496767,87.66288162433872,89.24799667316518,8569500
2000-11-13,87.04084777832031,87.95379350766876,85.40557136201485,87.08097726092903,17285300
2000-11-14,89.32825469970703,89.64929065550112,87.96385188758212,88.26482309613908,7668900
2000-11-15,89.60916900634766,89.96030211373929,88.44541356470677,89.28813302244671,8837700
2000-11-16,88.20457458496094,89.80975337631601,88.16444511517706,88.97706687830056,6684100
2000-11-17,87.73309326171875,89.24798143582046,87.16124805692539,88.16448525831726,6551100
2000-11-20,86.47905731201172,87.56255362172138,86.23828035429845,87.16125869219928,5458500
2000-11-21,86.92047882080078,87.44216221169201,85.726626445492,86.59944288794463,7684300
2000-11-22,84.84375762939453,86.59942247332785,84.83372525885777,86.25832187507794,5736900
2000-11-24,86.57938385009766,86.65964283860296,85.79685871217093,85.79685871217093,3411600
2000-11-27,87.34185028076172,87.76320999955244,86.88036106494332,87.62275675995554,5992000
2000-11-28,85.83695983886719,87.70298070492952,85.80686272812424,86.7599379016507,5336100
2000-11-29,85.67639923095703,87.26151294038223,85.56604321321224,86.27834114592864,6914100
2000-11-30,84.93407440185547,85.71659953808802,83.30882988814173,85.07452763143567,11201600
2000-12-01,84.89393615722656,86.07775611309428,84.11141110165298,85.51594325268248,7587200
2000-12-04,85.61626434326172,85.95736499801575,84.43244442382127,84.67322135658881,6996600
2000-12-05,88.42532348632812,88.76642412151479,86.29846070222312,86.59943185091723,8883400
2000-12-06,87.01078033447266,88.82664004167195,86.699776738212,88.46547457504668,12888000
2000-12-07,85.81694030761719,87.24153763327554,85.81694030761719,86.599465599176,6529100
2000-12-08,86.01754760742188,89.54894214413899,85.95735338236419,88.00395703432525,10276300
2000-12-11,89.00721740722656,89.60915981530069,87.78326784414253,88.20462752979441,6405600
2000-12-12,88.6259536743164,89.12757215787039,88.20459414813108,88.72627737102721,5022900
2000-12-13,87.41205596923828,89.50882168685229,87.341829366256,89.40849796830615,6070500
2000-12-14,86.29845428466797,87.6427919821971,86.05767738361799,87.24149714711378,7678400
2000-12-15,84.34928894042969,85.73800307473883,84.08764714700912,85.73800307473883,9065300
2000-12-18,85.47632598876953,85.95935679256762,84.86247434227613,85.0536740354462,7235400
2000-12-19,83.73542785644531,86.92544475711748,83.73542785644531,85.31534158958578,9616600
2000-12-20,81.31021118164062,83.04107211273497,81.2095797321584,82.83980921377051,9994300
2000-12-21,81.87374114990234,82.99075015526606,80.84730044227082,81.1491947680448,14331500
2000-12-22,84.32913970947266,84.43983428427029,82.98067852557416,83.08130995720838,10182900
2000-12-26,85.23482513427734,85.23482513427734,83.90649019711977,84.2687633617991,4665300
2000-12-27,85.85874938964844,86.13045429278024,84.53041430767075,84.85243493360474,4854100
2000-12-28,86.12041473388672,86.22104620705088,85.39586812710479,85.53675218953461,8358700
2000-12-29,84.49016571044922,86.48266842729878,84.49016571044922,86.34178439681448,8774600
2001-01-02,82.9605484008789,85.11406093821371,82.15549698505282,85.01342951123544,8737500
2001-01-03,86.94558715820312,87.58962854456018,82.21590822714347,82.63856038694028,19431600
2001-01-04,86.00970458984375,87.24747148636308,85.65749449733825,86.90532453935774,9219000
2001-01-05,83.20205688476562,86.05998917253454,83.20205688476562,85.95935775395114,12911400
2001-01-08,83.84611511230469,83.84611511230469,82.23601208566417,83.64485223397463,6625300
2001-01-09,83.62474822998047,84.69144176937613,83.35304327183252,84.39961051803203,5702400
2001-01-10,85.093994140625,85.093994140625,82.96060639726969,83.08136419406338,8746100
2001-01-11,85.1744613647461,85.96944983920437,84.42978861651933,84.42978861651933,7245100
2001-01-12,85.01346588134766,86.1204120516777,84.55056111920963,85.45624434947968,7244000
2001-01-16,85.55689239501953,85.77828167197677,84.70152473404839,85.01348235157904,8542200
2001-01-17,85.94931030273438,86.97575095966904,85.42602683057162,86.84493009162834,7851400
2001-01-18,86.80471801757812,87.39844377262531,85.61726650748373,85.9392872559839,8107000
2001-01-19,86.31159210205078,87.7103692155153,86.22102379974014,87.7103692155153,7782500
2001-01-22,86.88516998291016,87.44870594758967,86.01973975143804,86.46251800940051,7050900
2001-01-23,87.56947326660156,88.01225157316678,86.40214864020237,86.60341150682292,8463100
2001-01-24,87.83110046386719,88.43488896384795,87.48895364721143,87.75059533053643,6199900
2001-01-25,87.60969543457031,88.39462034197858,87.36818007844468,87.75057939231026,10818300
2001-01-26,87.50910949707031,87.67011981813208,86.59336329603151,87.04620482401774,7136800
2001-01-29,87.97600555419922,88.16920999461786,87.18382803933933,87.26755651504466,6705900
2001-01-30,88.74888610839844,88.82616791357255,87.45435690799472,87.78282423456382,7069100
2001-01-31,88.24654388427734,89.32852857823339,87.97604771078832,88.49127290183944,9706900
2001-02-01,88.83260345458984,88.84548703102196,87.75061888923798,88.29805787377468,8239100
2001-02-02,86.81675720214844,88.8712502374601,86.78455317614291,88.49125845425722,8276600
2001-02-05,87.45433807373047,87.5509501366812,86.78453964279441,86.816743663778,4352900
2001-02-06,87.19676971435547,88.04046242399441,87.0872838494008,87.13880834360755,7106700
2001-02-07,86.74593353271484,87.20319740126213,86.09544546078527,86.76525398759479,5748700
2001-02-08,85.73479461669922,87.20320833544419,85.7219208633593,86.81678936210177,5943300
2001-02-09,84.910400390625,85.88290901740295,84.53685526721698,85.88290901740295,9913000
2001-02-12,85.88289642333984,85.97949867070608,84.82022256586804,84.82022256586804,5804400
2001-02-13,85.18085479736328,86.41097540345602,85.0134076836878,86.10827536264188,6587600
2001-02-14,85.05207824707031,85.43206019181852,84.15042450914427,85.43206019181852,8400100
2001-02-15,85.87646484375,85.99239738829237,85.00701498248881,85.55444419277391,5929800
2001-02-16,83.98295593261719,84.55615212141636,83.27451661541686,84.3693845254809,6434900
2001-02-20,82.68846130371094,84.45957486135723,82.50169365254868,84.39516680107218,5760000
2001-02-21,80.90448760986328,82.97829692299796,80.82720086800911,82.37290130956882,10910800
2001-02-22,81.0268325805664,81.49698488112553,79.22995680384783,81.3746154644776,21281600
2001-02-23,80.4793930053711,80.85293810498118,78.44422523588068,80.5566797233181,20173000
2001-02-26,82.19253540039062,82.19253540039062,80.18312519290943,81.02038067443763,11503700
2001-02-27,81.43258666992188,82.33424059361313,80.83362804138676,81.66444193991258,11415000
2001-02-28,79.82891082763672,81.69018964367821,79.39096258188314,81.63222828983255,14825800
2001-03-01,80.24755096435547,80.24755096435547,78.4120341055983,79.89333117120334,14672000
2001-03-02,79.60995483398438,80.92379982989499,78.76626220428346,78.89506851394998,12564300
2001-03-05,80.33771514892578,80.3634773920905,79.73875650787127,79.95773311794859,5293200
2001-03-06,81.20071411132812,82.27626171533815,80.82072725555167,81.37460306997544,6917000
2001-03-07,81.78034973144531,81.81899062918602,80.9946187197565,81.72882525869493,6371700
2001-03-08,81.87051391601562,81.94779571037759,81.23935141807641,81.53560976163348,6055000
2001-03-09,79.44893646240234,81.21360827748562,79.28792613476512,81.21360827748562,10020300
2001-03-12,76.04837036132812,78.89503069784536,75.83583562996972,78.79198176858914,13972900
2001-03-13,77.29783630371094,77.56833738981939,75.6941748085132,76.89853383397346,12888000
2001-03-14,75.77145385742188,76.82768111171232,74.54777450272593,75.38503009110862,19883400
2001-03-15,75.79075622558594,76.55072491392525,75.58466327181478,76.28666570653279,10370300
2001-03-16,74.27062225341797,75.81402490151305,74.14146423099645,75.63966280296269,58514600
2001-03-19,75.78173065185547,76.0012968163582,74.14791992722661,74.75495028728618,10067800
2001-03-20,73.74755096435547,76.49855563200275,73.68943354147846,76.13692297354459,15083900
2001-03-21,72.49471282958984,74.43203809549217,72.26223340353172,73.73459981731783,19004600
2001-03-22,71.75856018066406,72.71430495979209,69.76957087822191,72.33975406643447,28624800
2001-03-23,73.92835235595703,74.04459209735296,72.00393995437425,73.1340466352725,12861700
2001-03-26,74.87120056152344,75.08430269656198,74.11563960809049,74.71621092001782,9943800
2001-03-27,76.40169525146484,76.6212614760347,74.44499634076206,74.66456256533192,12880700
2001-03-28,74.28998565673828,75.52341382733611,74.19957751551641,75.49112802082784,10953300
2001-03-29,74.57418060302734,75.23286965449375,72.41728718572043,74.07047141440289,12060300
2001-03-30,75.3554916381836,75.3554916381836,73.94124271189827,74.61930848044202,9183600
2001-04-02,73.74755096435547,75.8011169962259,73.48924473795704,75.1036832873245,10561000
2001-04-03,71.28712463378906,73.7152407891544,71.07401763324695,73.60546018652622,12836000
2001-04-04,71.58417510986328,72.39139405545684,70.58322657345131,71.40335885435007,14884300
2001-04-05,74.29644775390625,74.58058552614004,72.64971882316476,73.16634101665701,21522800
2001-04-06,73.16636657714844,73.87671864620427,72.36560140480265,73.61194832465216,14937800
2001-04-09,73.9800033569336,74.25768688258238,72.83052431997422,73.61837083120443,9034300
2001-04-10,75.32968139648438,76.04003316252167,74.37393189039628,74.55474816609224,17873600
2001-04-11,75.38135528564453,76.84080396177005,75.00034528479782,76.70519173576943,12722300
2001-04-12,76.75040435791016,76.80852670516838,74.88411386908084,75.10368006434764,9233200
